Date,Close,High,Low,Open,Volume
2020-04-28,67.44043731689453,69.19556400981887,67.34845067537042,69.01399917951635,112004800
2020-04-29,69.6555404663086,70.12518879426327,68.72592933750241,68.92928107931384,137280800
2020-04-30,71.12500762939453,71.30173342629523,69.8056406949222,70.195396396661,183064000
2020-05-01,69.97992706298828,72.38384357310822,69.20040845206991,69.29724154783354,240616800
2020-05-04,70.97006225585938,71.09836777466262,69.31419187836596,70.0041397159612,133568000
2020-05-05,72.03524017333984,72.86801811424831,71.2847707351164,71.43002407604543,147751200
2020-05-06,72.77845001220703,73.41029209502018,72.35237549978946,72.73729206539267,142333600
2020-05-07,73.53134155273438,73.87753081736858,73.10285116327836,73.40545924879912,115215200
2020-05-08,75.28150939941406,75.33491288731747,73.86389829348582,74.19160117798899,133838400
2020-05-11,76.46607208251953,76.96125986084341,74.57996416486573,74.78872589751907,145946400
2020-05-12,75.59222412109375,77.60212591001033,75.47085322222706,77.15062231412254,162301200
2020-05-13,74.67951202392578,76.69427337454634,73.60173785754363,75.77185010542999,200622400
2020-05-14,75.13829803466797,75.19898348401253,73.19393386714296,73.91730709017112,158929200
2020-05-15,74.69408416748047,74.7402057064117,72.87352049775028,72.90750790870699,166348400
2020-05-18,76.45396423339844,76.82778872351427,75.32764600121479,76.01946169404773,135178400
2020-05-19,76.01217651367188,77.31812127307398,75.9806188920403,76.47095469800648,101729600
2020-05-20,77.4904556274414,77.56084540499204,76.8326201163857,76.87145968739159,111504800
2020-05-21,76.9127426147461,77.89342158394717,76.67485297832786,77.3521046904153,102688800
2020-05-22,77.40792083740234,77.49045214412094,76.54861296126474,76.65056034866812,81803200
2020-05-26,76.88359832763672,78.70658386082842,76.82776505743689,78.52695733358873,125522000
2020-05-27,77.21858215332031,77.36422869926452,76.00002111496565,76.74038797022739,112945200
2020-05-28,77.25257110595703,78.51240153060692,76.6165888307401,76.89331060647892,133560800
2020-05-29,77.17733001708984,77.95652913635216,76.82049926768882,77.49532118877264,153532400
2020-06-01,78.12642669677734,78.24779756086807,77.00010152222838,77.13118412965547,80791200
2020-06-02,78.48812103271484,78.5123966906775,77.41762896521124,77.85942075330303,87642800
2020-06-03,78.92021179199219,79.182377080961,78.23567814710795,78.80855263967156,104491200
2020-06-04,78.24053192138672,79.04157682827717,77.86670750782196,78.74300918140095,87560400
2020-06-05,80.46890258789062,80.5295880347895,78.46143067131722,78.49055850056602,137250400
2020-06-08,80.9446792602539,80.97866666833863,79.45424844734958,80.16548014966298,95654400
2020-06-09,83.50074005126953,83.89398053792564,80.59269835430385,80.62425597002903,147712400
2020-06-10,85.64899444580078,86.11748422497571,84.01048770475796,84.44984966046565,166651600
2020-06-11,81.53694915771484,85.21691483288278,81.43500177511659,84.79211678697995,201662400
2020-06-12,82.24092102050781,84.42559727745287,81.12916680700161,83.6779557734375,200146000
2020-06-15,83.25801086425781,83.91098692440009,80.73106773858638,80.89370801041294,138808800
2020-06-16,85.46452331542969,85.73640033379766,83.6779473563593,85.31402459590804,165428800
2020-06-17,85.34558868408203,86.27043435065384,85.22421778392413,86.2097489005749,114406400
2020-06-18,85.37957000732422,85.7970861704287,84.77028576142695,85.30189085886494,96820400
2020-06-19,84.89165496826172,86.55200784219969,83.7823232639959,86.08594777647562,264476000
2020-06-22,87.11273193359375,87.25594867927818,85.23876529939096,85.28488682520853,135445200
2020-06-23,88.97216033935547,90.39220148949775,87.938077799927,88.3580238217453,212155600
2020-06-24,87.40161895751953,89.52075770910452,87.02779448118991,88.60076413876878,192623200
2020-06-25,88.56190490722656,88.60074447868466,86.7971749374644,87.55695784935237,137522400
2020-06-26,85.84076690673828,88.67841857898394,85.69269058598132,88.45752269581561,205256800
2020-06-29,87.81912994384766,87.91380280361521,85.27034099055639,85.74854264287053,130646000
2020-06-30,88.55220794677734,88.83864890811773,87.3870502400666,87.4064663250919,140223200
2020-07-01,88.38469696044922,89.17360766512026,88.33615305412683,88.6298685038104,110737200
2020-07-02,88.38469696044922,89.92853837615466,88.27061544704088,89.29255616257464,114041600
2020-07-06,90.74903106689453,91.2175210025209,89.7829159545549,89.8144735764797,118655600
2020-07-07,90.46744537353516,91.90690252276751,90.35578621562384,91.12770339021912,112424400
2020-07-08,92.57443237304688,92.60598999002299,91.35829367263958,91.44568456641123,117092000
2020-07-09,92.97252655029297,93.52111790635368,91.92388033894679,93.46771442129742,125642800
2020-07-10,93.13516235351562,93.19342541681863,91.9554408840775,92.56714748957603,90257200
2020-07-13,92.70551300048828,97.0530191182004,92.49189905133328,94.44111522553601,191649200
2020-07-14,94.23963928222656,94.43139994531549,91.15196369614016,92.08651357687286,170989200
2020-07-15,94.88776397705078,96.36606058527201,93.6886189450088,96.11603683855265,153198000
2020-07-16,93.72017669677734,94.57705491810681,93.1206041798998,93.75901627207651,110577600
2020-07-17,93.53085327148438,94.32704617200835,93.05750374313295,94.1716952539975,92186800
2020-07-20,95.50189208984375,95.64025667561853,93.27352443554929,93.61822100588265,90318000
2020-07-21,94.18380737304688,96.36848331726704,93.9337836446351,96.2932339607085,103433200
2020-07-22,94.4483871459961,95.13049087467405,93.79784103025683,93.88522450495746,89001600
2020-07-23,90.14945220947266,94.25906916667438,89.33869547436655,94.18139001162552,197004400
2020-07-24,89.92613983154297,90.2708365032768,86.5568819123497,88.3458954929818,185438800
2020-07-27,92.0573959350586,92.14963900239098,90.76601521608015,90.98933351898751,121214000
2020-07-28,90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600
2020-07-29,92.28069305419922,92.46517913170402,90.9917351151661,91.02814489154484,90329200
2020-07-30,93.3973159790039,93.5016931512393,91.0451478823022,91.45295223514525,158130000
2020-07-31,103.17498016357422,103.32547889929636,97.89776821941581,99.89796575503286,374336800
2020-08-03,105.77472686767578,108.39633503514682,104.76006804130827,105.05863567902395,308151200
2020-08-04,106.48110961914062,107.57344762416928,105.24069527688243,105.96406844483113,173071600
2020-08-05,106.86707305908203,107.18749399981073,105.73589542861245,106.20196292493524,121776800
2020-08-06,110.5955810546875,111.09077637005811,106.60976509533027,107.19962585470167,202428800
2020-08-07,108.08110046386719,110.57368961748969,107.28347223155788,110.11651110240133,198045600
2020-08-10,109.65205383300781,110.67097638858233,106.99896497013046,109.52802993062933,212403600
2020-08-11,106.39099884033203,109.41371732342775,106.13079507349751,108.91520246878905,187902400
2020-08-12,109.92683410644531,110.18460371438742,107.288335746899,107.482876326809,165598000
2020-08-13,111.87225341796875,112.87658552884065,110.819282458527,111.30807542804246,210082000
2020-08-14,111.77253723144531,111.86251241272582,109.96084792061055,111.69715221895378,165565200
2020-08-17,111.48076629638672,112.92039207121137,110.85336650862027,112.89607263916643,119561600
2020-08-18,112.4096908569336,112.83525485693279,110.89711451437223,111.23270331319974,105633600
2020-08-19,112.55072784423828,113.96603385163618,112.45589172935948,112.81822669084653,145538000
2020-08-20,115.04820251464844,115.16249715621257,112.5750641732495,112.59208851632775,126907200
2020-08-21,120.97691345214844,121.46083817482683,115.99659572706068,116.00875173086001,338054800
2020-08-24,122.423828125,125.27146481367004,120.5562117393656,125.18634310109493,345937600
2020-08-25,121.41950225830078,121.76482035926398,119.69536076539771,121.29548577928259,211495600
2020-08-26,123.0706787109375,123.52785723369402,121.66996279802345,122.73752407416738,163022400
2020-08-27,121.59944915771484,124.00692412752836,120.45406865293813,123.67376948239601,155552400
2020-08-28,121.4024887084961,122.99287708889368,121.17876033216808,122.57460810630094,187630000
2020-08-31,125.51948547363281,127.42601869627453,122.56243019641671,124.09932594347109,225702700
2020-09-01,130.51927185058594,131.12236700060433,126.96885769324331,129.13801430731166,151948100
2020-09-02,127.81512451171875,134.21560999413165,123.53517174267225,133.83625061161388,200119000
2020-09-03,117.58211517333984,125.32494732420406,117.21248511185603,123.44760925137419,257599600
2020-09-04,117.6599349975586,120.32517948321234,107.86466781430556,116.79421681694939,332607200
2020-09-08,109.74201202392578,115.74367852876145,109.60583213787987,110.841180367367,231366600
2020-09-09,114.11924743652344,115.88959346489294,112.11545122343698,114.06088674565609,176940500
2020-09-10,110.39374542236328,117.21249954875044,109.43075684011971,117.07631964504925,182274400
2020-09-11,108.94439697265625,112.08627882927041,106.99896131243025,111.44428149919675,180860300
2020-09-14,112.21272277832031,112.76717161154352,109.72256765665087,111.59018399790295,140150100
2020-09-15,112.3878173828125,115.5880598889027,110.51047170055435,115.10170098076587,184642000
2020-09-16,109.07084655761719,112.83526719517445,108.98330551595791,112.08627773862457,154679000
2020-09-17,107.3296890258789,109.13894490518533,105.74416152788396,106.72660868027582,178011000
2020-09-18,103.9251708984375,107.85495187903756,103.19563251538361,107.38805146978207,287104900
2020-09-21,107.07678985595703,107.1837894202986,100.28721554443658,101.68793171672704,195713800
2020-09-22,108.75958251953125,109.7809392501185,106.18188610459384,109.60584973691063,183055400
2020-09-23,104.19751739501953,109.05137639314981,103.85706028034124,108.5747468223456,150718700
2020-09-24,105.26753997802734,107.24215627117611,102.13538692492963,102.30074719885114,167743300
2020-09-25,109.21673583984375,109.37237422502362,104.73250690899054,105.47177439610158,149981400
2020-09-28,111.82363891601562,112.17381792247089,109.70311378636897,111.87227777517529,137672400
2020-09-29,110.97737121582031,112.16408812965686,110.4715612207209,111.4248279384537,99382200
2020-09-30,112.65043640136719,114.06088154339487,110.52018964814512,110.68554987889233,142675200
2020-10-01,113.6037368774414,114.50836492039815,112.66992848168758,114.43054569877297,116120400
2020-10-02,109.93655395507812,112.22244654459766,109.15838422824464,109.81010332254509,144712000
2020-10-05,113.32162475585938,113.46753391146844,110.4521101876222,110.80228919258478,106243800
2020-10-06,110.07274627685547,112.95198998188178,109.18756954507073,112.5434428788478,161498200
2020-10-07,111.94036102294922,112.39753955518432,111.01627470298001,111.49291174621311,96849000
2020-10-08,111.83335876464844,113.22434541737783,111.46372127712412,113.07843627342072,83477200
2020-10-09,113.77879333496094,113.80797367927401,111.78471903276535,112.13489800701674,100506900
2020-10-12,121.00609588623047,121.76481458334483,116.0257780752071,116.78449677232146,240226800
2020-10-13,117.7961196899414,121.96907978641414,116.38568190119372,121.8523509831308,262330500
2020-10-14,117.8836898803711,119.6734873331914,116.35652300679654,117.69887109641176,150712000
2020-10-15,117.41675567626953,117.8933852834975,114.92660067544894,115.48104948176437,112559200
2020-10-16,115.77286529541016,118.23384747833158,115.56859545500912,117.97120952549623,115393800
2020-10-19,112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300
2020-10-20,114.30406951904297,115.73396585696945,112.47535532523321,113.02980416838349,124423700
2020-10-21,113.68154907226562,115.47134653151844,113.27300189461097,113.48700103022794,89946000
2020-10-22,112.59207916259766,114.81960369273567,111.46372301440654,114.24569636322538,101988000
2020-10-23,111.90145111083984,113.37025699470568,111.16218354117096,113.21461859214486,82572600
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532771,110.89955881245987,111850700
2020-10-27,113.41886901855469,114.08031727373994,111.41507316663156,112.33915190463104,92276800
2020-10-28,108.16621398925781,112.28081345722651,108.06894369566764,111.9111833730848,143937800
2020-10-29,112.173828125,113.73990454040626,109.13894560010584,109.30431328354058,146129200
2020-10-30,105.89006042480469,108.93466447069503,104.78116272521534,108.03003661879342,190272600
2020-11-02,105.80249786376953,107.66039217853414,104.39206020859244,106.1332257311281,122866900
2020-11-03,107.42696380615234,108.44831311565359,105.76361714103741,106.66824505588045,107624400
2020-11-04,111.81390380859375,112.43644258276989,109.28483911084726,111.02600479592498,138235500
2020-11-05,115.78258514404297,116.3564924386585,113.68151879830341,114.73204826054969,126387100
2020-11-06,115.65105438232422,116.14799095011887,113.1565957663913,115.29052521485966,114457900
2020-11-09,113.34172821044922,118.86655105350619,113.07864459442057,117.41470327709126,154515300
2020-11-10,113.00068664550781,114.57920314699663,111.20779443592696,112.5914421772737,138023400
2020-11-11,116.43057250976562,116.56698735100086,113.45866925822499,114.18946623657861,112295000
2020-11-12,116.15773010253906,117.44393234617952,115.53411734404979,116.55723597528558,103162300
2020-11-13,116.20647430419922,116.6059728165846,114.85206439758592,116.38186588950428,81581900
2020-11-16,117.21983337402344,117.89216151069154,115.12488063733073,115.87516223258528,91183000
2020-11-17,116.33313751220703,117.5803631991879,115.91414693604456,116.48904444010537,74271000
2020-11-18,115.00794982910156,116.75211942679815,114.97871914080206,115.57310124972858,76322100
2020-11-19,115.60234069824219,116.01158523354931,113.8191942363378,114.57922192592288,74113000
2020-11-20,114.33560943603516,115.72899584722249,114.28689410227584,115.6023270585875,73604300
2020-11-23,110.93498229980469,114.60845935593927,110.83754418732941,114.17972274018632,127959300
2020-11-24,112.22118377685547,112.88377334383199,109.70724035208704,110.99345018861624,113874200
2020-11-25,113.05917358398438,113.76073993620845,112.22119237816695,112.5914676385363,76499200
2020-11-27,113.60482788085938,114.4817857816356,113.24430611291088,113.58534323153174,46691300
2020-11-30,116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200
2020-12-01,119.57786560058594,120.30866252291607,116.93725361331916,117.91164950975933,127728200
2020-12-02,119.92865753173828,120.21123325455888,117.79472798281287,118.89579275045067,89004200
2020-12-03,119.79224395751953,120.61073301099076,119.08093162233982,120.3573879750848,78967600
2020-12-04,119.1198959350586,119.71427801461196,118.40858367403467,119.46093300511777,78260400
2020-12-07,120.58149719238281,121.38050156328545,119.1199032870206,119.17836466433876,86712000
2020-12-08,121.19537353515625,121.78001709074977,119.93840178511279,121.18563492753421,82225500
2020-12-09,118.66194915771484,122.72517888074941,117.90192143214601,121.34153828117272,115089200
2020-12-10,120.08455657958984,120.69843079499793,117.07367661772612,117.41471371847992,81312200
2020-12-11,119.27581024169922,119.61684733291102,117.46343320377245,119.29529488946088,86939800
2020-12-14,118.66194915771484,120.19175065083598,118.42809618847487,119.46095361716566,79184500
2020-12-15,124.60575866699219,124.62525075019607,120.95177364167792,121.15639591100933,157243700
2020-12-16,124.53755950927734,125.08321893037582,123.31956442000251,124.14780702795105,98208600
2020-12-17,125.40476989746094,126.26224318770603,124.76166492977711,125.59964613576102,94359800
2020-12-18,123.41698455810547,125.79451286164254,122.89080989581198,125.65809803446096,192541500
2020-12-21,124.94677734375,125.02473079695858,120.2891663082695,121.81896751574804,121251600
2020-12-22,128.50332641601562,130.9685466687522,126.33041301688388,128.2402353796709,168904800
2020-12-23,127.60690307617188,129.03925147681866,127.43150406974205,128.77617526932784,88223700
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200
2020-12-29,131.41676330566406,135.236393246922,130.9003346955004,134.5153498347467,121047300
2020-12-30,130.29624938964844,132.50813272871576,129.98443549687033,132.1086267541331,96452100
2020-12-31,129.29261779785156,131.29013272873263,128.3474524139923,130.64702774975748,99116600
2021-01-04,126.09659576416016,130.18905617994074,123.51444475784658,130.10136410422703,143301900
2021-01-05,127.65557861328125,128.36689819774932,125.14163585794874,125.58986443353002,97664900
2021-01-06,123.35851287841797,127.69457886274444,123.14414460239527,124.44983890451066,155088000
2021-01-07,127.56792449951172,128.25975221212653,124.58627507251094,125.0734730800105,109578200
2021-01-08,128.6689910888672,129.23414253685505,126.89558328296363,129.0392514479538,105158200
2021-01-11,125.67758178710938,126.83711531254554,125.2098759078761,125.88221147258122,100384500
2021-01-12,125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100
2021-01-13,127.5386962890625,128.08435568917824,125.20015175482261,125.4632279789547,88636800
2021-01-14,125.60938262939453,127.64586655028748,125.46321431935365,127.4509903383349,90221800
2021-01-15,123.88471984863281,126.88586162781512,123.74830498903837,125.48272886164109,111598500
2021-01-19,124.55703735351562,125.4145105561259,123.68982554382202,124.50831458189415,90757300
2021-01-20,128.6494903564453,129.0977190154373,125.25859676461178,125.36578090905975,104319500
2021-01-21,133.36558532714844,136.0938972964428,130.1695674073792,130.3741971240205,120150900
2021-01-22,135.50926208496094,136.26928979361904,131.56295521732648,132.79068885405798,114459400
2021-01-25,139.26065063476562,141.3750878076961,133.04400046392547,139.40681893054085,157611700
2021-01-26,139.49453735351562,140.60534821810342,137.75036015705467,139.92327397986588,98390600
2021-01-27,138.4226837158203,140.60533595593498,136.81493637532154,139.7576013848175,140843800
2021-01-28,133.57994079589844,138.35448999967483,133.19992695994156,135.9477307492471,142621100
2021-01-29,128.581298828125,133.2389103783543,126.8761058794983,132.3522064767238,177523800
2021-02-01,130.7054901123047,131.9137466089755,127.57767214071629,130.32547623427098,106239800
2021-02-02,131.53370666503906,132.8199015096137,131.16343146870483,132.2547501087198,83305400
2021-02-03,130.51060485839844,132.29375135316877,130.18905238870838,132.28399787741546,89880900
2021-02-04,133.87228393554688,133.88202254434577,131.14397179324723,132.81019572037076,84183100
2021-02-05,133.45753479003906,134.10160078327885,132.57927381040088,134.0332988756867,75693800
2021-02-08,133.6039276123047,133.65272320012699,131.66197638343067,132.74517291566528,71297200
2021-02-09,132.72564697265625,134.55050063798447,132.56952194364052,133.32091738610043,76774200
2021-02-10,132.12057495117188,133.68194379137316,131.15447630613667,133.18424984227164,73046600
2021-02-11,131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000
2021-02-12,132.10108947753906,132.25722938185646,130.4616651531689,131.10573109073752,60145100
2021-02-16,129.97373962402344,132.7256347192669,129.58338986171597,132.21820236374853,80576300
2021-02-17,127.68047332763672,129.0271538654206,126.34356083975098,128.08057622514062,97918500
2021-02-18,126.5777816772461,126.86077223279327,124.33331888275549,126.08008757945029,96856700
2021-02-19,126.73391723632812,127.55364438019302,125.68976315176585,127.09499266659424,87668800
2021-02-22,122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400
2021-02-23,122.82072448730469,123.65019713865051,115.53110938005393,120.7714369236387,158273000
2021-02-24,122.32304382324219,122.52797184498519,119.2783904200208,121.92294838417055,111039900
2021-02-25,118.06834411621094,123.40625632255099,117.62921364696236,121.66924076662798,148199500
2021-02-26,118.3318099975586,121.83511493787971,118.27325381762451,119.62968743773787,164560400
2021-03-01,124.7041244506836,124.8407431312115,119.82486458851659,120.7616815886335,116307900
2021-03-02,122.0986099243164,125.61167577926304,121.99126560430425,125.30916402931615,102260900
2021-03-03,119.11250305175781,122.67436464921909,118.89781440194187,121.79609628413596,112966300
2021-03-04,117.22908020019531,120.6152873149633,115.75554926545047,118.80996287933978,178155000
2021-03-05,118.48796081542969,118.99540807937608,114.73093169979428,118.05859095189125,153766600
2021-03-08,113.5501480102539,118.0781010413507,113.40376871001352,118.0097916939266,154376600
2021-03-09,118.1659164428711,119.1124940848032,115.92146128458052,116.15566368258474,129525800
2021-03-10,117.08272552490234,119.2198363292163,116.56551771410868,118.75143154135017,111943300
2021-03-11,119.01490783691406,120.23472282472085,118.33181442180619,119.58090377809478,103026500
2021-03-12,118.10736083984375,118.24397951783547,116.28252245017181,117.49257678888105,88105100
2021-03-15,120.99589538574219,121.00565599103153,117.51210381348422,118.47820271779908,92403800
2021-03-16,122.53773498535156,124.14789226969461,121.70826227679905,122.66459306472457,115227900
2021-03-17,121.74730682373047,122.8207426159824,119.38573914658367,121.05445274468458,111932600
2021-03-18,117.61943817138672,120.20544741210641,117.41451014863442,119.91268883951182,121229700
2021-03-19,117.09246826171875,118.49769739055492,116.78995655293399,117.00464516374609,185549500
2021-03-22,120.4103775024414,120.87878973760397,117.35596342731434,117.42427276940472,111912300
2021-03-23,119.58090209960938,121.23984748167706,119.19055981995824,120.35182605450146,95467100
2021-03-24,117.1900634765625,119.93221266793454,117.17054971237121,119.85414272084951,88530500
2021-03-25,117.67799377441406,118.72216260318802,116.12639260654137,116.65335360086424,98844700
2021-03-26,118.28303527832031,118.54651952158424,116.04833301675248,117.44380185449447,94071200
2021-03-29,118.45867156982422,119.61993781154605,117.81461313280423,118.71239516993987,80819200
2021-03-30,117.00467681884766,117.4926029044599,115.98978966735486,117.20960488138546,85671900
2021-03-31,119.2003402709961,120.53725293655799,118.2244881319706,118.71241420148334,118323800
2021-04-01,120.02981567382812,121.18132152037535,119.53212898760859,120.67388167307234,75089100
2021-04-05,122.85977935791016,123.1135029854138,120.09811616226364,120.87880081066227,88651200
2021-04-06,123.16226196289062,124.06004388437836,122.61578730549094,123.4452598948037,80171300
2021-04-07,124.81147003173828,124.830983795515,122.11811647580448,122.79145672607788,83466700
2021-04-08,127.2120590209961,127.24133338786173,125.41649503174914,125.83610421703582,88844600
2021-04-09,129.78831481933594,129.82734234724018,126.34355848189794,126.66559142580684,106686700
2021-04-12,128.0708465576172,129.64196917644963,127.47557612711987,129.31993616746033,91420000
2021-04-13,131.18380737304688,131.40826410568187,128.7441768121527,129.241870976382,91266500
2021-04-14,128.8417510986328,131.74003301621525,128.48069058786155,131.68148427288168,87222800
2021-04-15,131.25210571289062,131.74003175643296,130.41287232238494,130.58853344102718,89347100
2021-04-16,130.92031860351562,131.41799780371278,130.06156400836352,131.05693729907884,84922400
